county_name,geoId,metro_nonmetro,state_abbr,value,year
Jackson County,us-nc-099,Nonmetropolitan,NC,0.082001966,
Lee County,us-nc-105,Nonmetropolitan,NC,0.113001995,
Lenoir County,us-nc-107,Nonmetropolitan,NC,0.178003462,
Macon County,us-nc-113,Nonmetropolitan,NC,0.136003829,
Martin County,us-nc-117,Nonmetropolitan,NC,0.130002236,
Mcdowell County,us-nc-111,Nonmetropolitan,NC,0.128000917,
Mitchell County,us-nc-121,Nonmetropolitan,NC,0.170010823,
Montgomery County,us-nc-123,Nonmetropolitan,NC,0.148005462,
Moore County,us-nc-125,Nonmetropolitan,NC,0.11200087,
Northampton County,us-nc-131,Nonmetropolitan,NC,0.219012116,
Pasquotank County,us-nc-139,Nonmetropolitan,NC,0.115003215,
Perquimans County,us-nc-143,Nonmetropolitan,NC,0.168014291,
Polk County,us-nc-149,Nonmetropolitan,NC,0.152005756,
Richmond County,us-nc-153,Nonmetropolitan,NC,0.19300172100000001,
Robeson County,us-nc-155,Nonmetropolitan,NC,0.165000788,
Rutherford County,us-nc-161,Nonmetropolitan,NC,0.13200149,
Sampson County,us-nc-163,Nonmetropolitan,NC,0.151001474,
Scotland County,us-nc-165,Nonmetropolitan,NC,0.18500438600000002,
Stanly County,us-nc-167,Nonmetropolitan,NC,0.096001554,
Surry County,us-nc-171,Nonmetropolitan,NC,0.147000563,
Swain County,us-nc-173,Nonmetropolitan,NC,0.130009407,
Transylvania County,us-nc-175,Nonmetropolitan,NC,0.097002023,
Tyrrell County,us-nc-177,Nonmetropolitan,NC,0.12901215300000002,
Vance County,us-nc-181,Nonmetropolitan,NC,0.09800207699999999,
Warren County,us-nc-185,Nonmetropolitan,NC,0.071004047,
Washington County,us-nc-187,Nonmetropolitan,NC,0.17500796899999999,
Watauga County,us-nc-189,Nonmetropolitan,NC,0.07,
Wilkes County,us-nc-193,Nonmetropolitan,NC,0.140001139,
Wilson County,us-nc-195,Nonmetropolitan,NC,0.143001675,
Yancey County,us-nc-199,Nonmetropolitan,NC,0.181006783,
Adams County,us-nd-001,Nonmetropolitan,ND,0.125,
Barnes County,us-nd-003,Nonmetropolitan,ND,0.08800866800000001,
Benson County,us-nd-005,Nonmetropolitan,ND,0.113019262,
Billings County,us-nd-007,Nonmetropolitan,ND,0.025,
Bottineau County,us-nd-009,Nonmetropolitan,ND,0.094,
Bowman County,us-nd-011,Nonmetropolitan,ND,0.1,
Burke County,us-nd-013,Nonmetropolitan,ND,0.061035757999999996,
Cavalier County,us-nd-019,Nonmetropolitan,ND,0.102012965,
Dickey County,us-nd-021,Nonmetropolitan,ND,0.123001897,
Divide County,us-nd-023,Nonmetropolitan,ND,0.10503282300000001,
Dunn County,us-nd-025,Nonmetropolitan,ND,0.122003035,
Eddy County,us-nd-027,Nonmetropolitan,ND,0.118019574,
Emmons County,us-nd-029,Nonmetropolitan,ND,0.08702348900000001,
Foster County,us-nd-031,Nonmetropolitan,ND,0.09101748800000001,
Golden Valley County,us-nd-033,Nonmetropolitan,ND,0.12401433699999999,
Grant County,us-nd-037,Nonmetropolitan,ND,0.132014965,
Griggs County,us-nd-039,Nonmetropolitan,ND,0.123051225,
Hettinger County,us-nd-041,Nonmetropolitan,ND,0.07201646099999999,
Kidder County,us-nd-043,Nonmetropolitan,ND,0.10601265800000001,
Lamoure County,us-nd-045,Nonmetropolitan,ND,0.084020292,
Logan County,us-nd-047,Nonmetropolitan,ND,0.10102389099999999,
Mchenry County,us-nd-049,Nonmetropolitan,ND,0.08301718400000001,
Mcintosh County,us-nd-051,Nonmetropolitan,ND,0.055023922999999995,
Mckenzie County,us-nd-053,Nonmetropolitan,ND,0.089004616,
Mclean County,us-nd-055,Nonmetropolitan,ND,0.107013057,
Mercer County,us-nd-057,Nonmetropolitan,ND,0.106004902,
Mountrail County,us-nd-061,Nonmetropolitan,ND,0.099011242,
Nelson County,us-nd-063,Nonmetropolitan,ND,0.116017316,
Pembina County,us-nd-067,Nonmetropolitan,ND,0.140007321,
Pierce County,us-nd-069,Nonmetropolitan,ND,0.10600817900000001,
Ramsey County,us-nd-071,Nonmetropolitan,ND,0.102005129,
Ransom County,us-nd-073,Nonmetropolitan,ND,0.15203373,
Renville County,us-nd-075,Nonmetropolitan,ND,0.072033898,
Richland County,us-nd-077,Nonmetropolitan,ND,0.08800532400000001,
Rolette County,us-nd-079,Nonmetropolitan,ND,0.14901160300000002,
Sargent County,us-nd-081,Nonmetropolitan,ND,0.114029255,
Sheridan County,us-nd-083,Nonmetropolitan,ND,0.04,
Sioux County,us-nd-085,Nonmetropolitan,ND,0.21006813,
Slope County,us-nd-087,Nonmetropolitan,ND,0.111111111,
Stark County,us-nd-089,Nonmetropolitan,ND,0.073000537,
Steele County,us-nd-091,Nonmetropolitan,ND,0.139059305,
Stutsman County,us-nd-093,Nonmetropolitan,ND,0.108005478,
Towner County,us-nd-095,Nonmetropolitan,ND,0.106007067,
Traill County,us-nd-097,Nonmetropolitan,ND,0.130016863,
Walsh County,us-nd-099,Nonmetropolitan,ND,0.099009901,
Ward County,us-nd-101,Nonmetropolitan,ND,0.088000156,
Wells County,us-nd-103,Nonmetropolitan,ND,0.09702907699999999,
Williams County,us-nd-105,Nonmetropolitan,ND,0.094003579,
Adams County,us-ne-001,Nonmetropolitan,NE,0.110003062,
Antelope County,us-ne-003,Nonmetropolitan,NE,0.09500531300000001,
Arthur County,us-ne-005,Nonmetropolitan,NE,0.038011696,
Banner County,us-ne-007,Nonmetropolitan,NE,0.096118299,
Blaine County,us-ne-009,Nonmetropolitan,NE,0.06906077299999999,
Boone County,us-ne-011,Nonmetropolitan,NE,0.107,
Box Butte County,us-ne-013,Nonmetropolitan,NE,0.11100160199999999,
Boyd County,us-ne-015,Nonmetropolitan,NE,0.160026127,
Brown County,us-ne-017,Nonmetropolitan,NE,0.08600263300000001,
Buffalo County,us-ne-019,Nonmetropolitan,NE,0.084001336,
Burt County,us-ne-021,Nonmetropolitan,NE,0.10701330099999999,
Butler County,us-ne-023,Nonmetropolitan,NE,0.095013477,
Cedar County,us-ne-027,Nonmetropolitan,NE,0.088003854,
Chase County,us-ne-029,Nonmetropolitan,NE,0.076011158,
Cherry County,us-ne-031,Nonmetropolitan,NE,0.078004535,
Cheyenne County,us-ne-033,Nonmetropolitan,NE,0.088005391,
Clay County,us-ne-035,Nonmetropolitan,NE,0.098013245,
Colfax County,us-ne-037,Nonmetropolitan,NE,0.067002378,
Cuming County,us-ne-039,Nonmetropolitan,NE,0.096007315,
Custer County,us-ne-041,Nonmetropolitan,NE,0.110003691,
Dawes County,us-ne-045,Nonmetropolitan,NE,0.076010215,
Dawson County,us-ne-047,Nonmetropolitan,NE,0.11400456,
Deuel County,us-ne-049,Nonmetropolitan,NE,0.12,
Dodge County,us-ne-053,Nonmetropolitan,NE,0.120001493,
Dundy County,us-ne-057,Nonmetropolitan,NE,0.073049645,
Fillmore County,us-ne-059,Nonmetropolitan,NE,0.128001812,
Franklin County,us-ne-061,Nonmetropolitan,NE,0.06401673599999999,
Frontier County,us-ne-063,Nonmetropolitan,NE,0.111055276,
Furnas County,us-ne-065,Nonmetropolitan,NE,0.103015075,
Gage County,us-ne-067,Nonmetropolitan,NE,0.10900560599999999,
Garden County,us-ne-069,Nonmetropolitan,NE,0.12401574800000001,
Garfield County,us-ne-071,Nonmetropolitan,NE,0.068010076,
Gosper County,us-ne-073,Nonmetropolitan,NE,0.069033531,
Grant County,us-ne-075,Nonmetropolitan,NE,0.072124756,
Greeley County,us-ne-077,Nonmetropolitan,NE,0.1,
Hamilton County,us-ne-081,Nonmetropolitan,NE,0.094000594,
Harlan County,us-ne-083,Nonmetropolitan,NE,0.11102775699999999,
Hayes County,us-ne-085,Nonmetropolitan,NE,0.08,
Hitchcock County,us-ne-087,Nonmetropolitan,NE,0.102031394,
Holt County,us-ne-089,Nonmetropolitan,NE,0.102000265,
Hooker County,us-ne-091,Nonmetropolitan,NE,0.087040619,
Jefferson County,us-ne-095,Nonmetropolitan,NE,0.09701082,
Johnson County,us-ne-097,Nonmetropolitan,NE,0.1,
Kearney County,us-ne-099,Nonmetropolitan,NE,0.1,
Keith County,us-ne-101,Nonmetropolitan,NE,0.09700063800000001,
Keya Paha County,us-ne-103,Nonmetropolitan,NE,0.136075949,
Kimball County,us-ne-105,Nonmetropolitan,NE,0.119030391,
Knox County,us-ne-107,Nonmetropolitan,NE,0.102014711,
Lincoln County,us-ne-111,Nonmetropolitan,NE,0.11900309099999999,
Logan County,us-ne-113,Nonmetropolitan,NE,0.113105925,
Loup County,us-ne-115,Nonmetropolitan,NE,0.074074074,
Madison County,us-ne-119,Nonmetropolitan,NE,0.110000395,
Mcpherson County,us-ne-117,Nonmetropolitan,NE,0.19414893600000002,
Morrill County,us-ne-123,Nonmetropolitan,NE,0.13703189999999998,
Nance County,us-ne-125,Nonmetropolitan,NE,0.114041605,
Nemaha County,us-ne-127,Nonmetropolitan,NE,0.105006819,
Nuckolls County,us-ne-129,Nonmetropolitan,NE,0.10301204800000001,
Otoe County,us-ne-131,Nonmetropolitan,NE,0.124003393,
Pawnee County,us-ne-133,Nonmetropolitan,NE,0.075,
Perkins County,us-ne-135,Nonmetropolitan,NE,0.108044902,
Phelps County,us-ne-137,Nonmetropolitan,NE,0.1,
Pierce County,us-ne-139,Nonmetropolitan,NE,0.114011516,
Platte County,us-ne-141,Nonmetropolitan,NE,0.094000424,
Polk County,us-ne-143,Nonmetropolitan,NE,0.10401647800000001,
Red Willow County,us-ne-145,Nonmetropolitan,NE,0.09000743900000001,
Richardson County,us-ne-147,Nonmetropolitan,NE,0.104007788,
Rock County,us-ne-149,Nonmetropolitan,NE,0.15209471800000002,
Saline County,us-ne-151,Nonmetropolitan,NE,0.118007511,
Scotts Bluff County,us-ne-157,Nonmetropolitan,NE,0.115000565,
Sheridan County,us-ne-161,Nonmetropolitan,NE,0.126012146,
Sherman County,us-ne-163,Nonmetropolitan,NE,0.11400086699999999,
Sioux County,us-ne-165,Nonmetropolitan,NE,0.070050761,
Stanton County,us-ne-167,Nonmetropolitan,NE,0.072003681,
Thayer County,us-ne-169,Nonmetropolitan,NE,0.08900388099999999,
Thomas County,us-ne-171,Nonmetropolitan,NE,0.063079777,
Thurston County,us-ne-173,Nonmetropolitan,NE,0.192016518,
Valley County,us-ne-175,Nonmetropolitan,NE,0.110006414,
Wayne County,us-ne-179,Nonmetropolitan,NE,0.10500146199999999,
Webster County,us-ne-181,Nonmetropolitan,NE,0.10503282300000001,
Wheeler County,us-ne-183,Nonmetropolitan,NE,0.115072934,
York County,us-ne-185,Nonmetropolitan,NE,0.111002061,
Belknap County,us-nh-001,Nonmetropolitan,NH,0.08900119,
Carroll County,us-nh-003,Nonmetropolitan,NH,0.10100072199999999,
Cheshire County,us-nh-005,Nonmetropolitan,NH,0.087000273,
Coos County,us-nh-007,Nonmetropolitan,NH,0.131004869,
Grafton County,us-nh-009,Nonmetropolitan,NH,0.070000428,
Merrimack County,us-nh-013,Nonmetropolitan,NH,0.088000626,
Sullivan County,us-nh-019,Nonmetropolitan,NH,0.101000829,
Catron County,us-nm-003,Nonmetropolitan,NM,0.10801050599999999,
Chaves County,us-nm-005,Nonmetropolitan,NM,0.117001988,
Cibola County,us-nm-006,Nonmetropolitan,NM,0.139002165,
Colfax County,us-nm-007,Nonmetropolitan,NM,0.133012984,
Curry County,us-nm-009,Nonmetropolitan,NM,0.071001748,
De Baca County,us-nm-011,Nonmetropolitan,NM,0.262093863,
Eddy County,us-nm-015,Nonmetropolitan,NM,0.09400132800000001,
Grant County,us-nm-017,Nonmetropolitan,NM,0.085003488,
Guadalupe County,us-nm-019,Nonmetropolitan,NM,0.12102289599999999,
Harding County,us-nm-021,Nonmetropolitan,NM,0.083044983,
Hidalgo County,us-nm-023,Nonmetropolitan,NM,0.086021505,
Lea County,us-nm-025,Nonmetropolitan,NM,0.11300085300000001,
Lincoln County,us-nm-027,Nonmetropolitan,NM,0.117002544,
Los Alamos County,us-nm-028,Nonmetropolitan,NM,0.064001182,
Luna County,us-nm-029,Nonmetropolitan,NM,0.11000581699999999,
Mckinley County,us-nm-031,Nonmetropolitan,NM,0.171000182,
Mora County,us-nm-033,Nonmetropolitan,NM,0.137001376,
Otero County,us-nm-035,Nonmetropolitan,NM,0.10300091199999999,
Quay County,us-nm-037,Nonmetropolitan,NM,0.079000154,
Rio Arriba County,us-nm-039,Nonmetropolitan,NM,0.089001598,
Roosevelt County,us-nm-041,Nonmetropolitan,NM,0.076004746,
San Miguel County,us-nm-047,Nonmetropolitan,NM,0.140003716,
Sierra County,us-nm-051,Nonmetropolitan,NM,0.142004773,
Socorro County,us-nm-053,Nonmetropolitan,NM,0.16500446,
Taos County,us-nm-055,Nonmetropolitan,NM,0.063002373,
Union County,us-nm-059,Nonmetropolitan,NM,0.130027215,
Churchill County,us-nv-001,Nonmetropolitan,NV,0.08500392,
Douglas County,us-nv-005,Nonmetropolitan,NV,0.089000645,
Elko County,us-nv-007,Nonmetropolitan,NV,0.102002349,
Esmeralda County,us-nv-009,Nonmetropolitan,NV,0.056034482999999996,
Eureka County,us-nv-011,Nonmetropolitan,NV,0.075034106,
Humboldt County,us-nv-013,Nonmetropolitan,NV,0.087000251,
Lander County,us-nv-015,Nonmetropolitan,NV,0.161031379,
Lincoln County,us-nv-017,Nonmetropolitan,NV,0.07900734400000001,
Lyon County,us-nv-019,Nonmetropolitan,NV,0.124000891,
Mineral County,us-nv-021,Nonmetropolitan,NV,0.132032147,
Nye County,us-nv-023,Nonmetropolitan,NV,0.136002713,
Pershing County,us-nv-027,Nonmetropolitan,NV,0.068002997,
White Pine County,us-nv-033,Nonmetropolitan,NV,0.084001577,
Allegany County,us-ny-003,Nonmetropolitan,NY,0.10900160800000001,
Cattaraugus County,us-ny-009,Nonmetropolitan,NY,0.133002284,
Cayuga County,us-ny-011,Nonmetropolitan,NY,0.124001465,
Chautauqua County,us-ny-013,Nonmetropolitan,NY,0.12100077,
Chenango County,us-ny-017,Nonmetropolitan,NY,0.13300214800000001,
Clinton County,us-ny-019,Nonmetropolitan,NY,0.11500063599999999,
Columbia County,us-ny-021,Nonmetropolitan,NY,0.079000246,
Cortland County,us-ny-023,Nonmetropolitan,NY,0.118002856,
Delaware County,us-ny-025,Nonmetropolitan,NY,0.091000223,
Essex County,us-ny-031,Nonmetropolitan,NY,0.10600259599999999,
Franklin County,us-ny-033,Nonmetropolitan,NY,0.125,
Fulton County,us-ny-035,Nonmetropolitan,NY,0.125,
Genesee County,us-ny-037,Nonmetropolitan,NY,0.135000784,
Greene County,us-ny-039,Nonmetropolitan,NY,0.10100005199999999,
Hamilton County,us-ny-041,Nonmetropolitan,NY,0.113020833,
Lewis County,us-ny-049,Nonmetropolitan,NY,0.116000801,
Montgomery County,us-ny-057,Nonmetropolitan,NY,0.11300046,
Otsego County,us-ny-077,Nonmetropolitan,NY,0.097001276,
Schuyler County,us-ny-097,Nonmetropolitan,NY,0.111001827,
Seneca County,us-ny-099,Nonmetropolitan,NY,0.126001403,
St. Lawrence County,us-ny-089,Nonmetropolitan,NY,0.108001021,
Steuben County,us-ny-101,Nonmetropolitan,NY,0.133001374,
Sullivan County,us-ny-105,Nonmetropolitan,NY,0.119001719,
Wyoming County,us-ny-121,Nonmetropolitan,NY,0.123000655,
Adams County,us-oh-001,Nonmetropolitan,OH,0.161002051,
Ashland County,us-oh-005,Nonmetropolitan,OH,0.10800071300000001,
Ashtabula County,us-oh-007,Nonmetropolitan,OH,0.138001478,
Athens County,us-oh-009,Nonmetropolitan,OH,0.12200101099999999,
Auglaize County,us-oh-011,Nonmetropolitan,OH,0.11199999999999999,
Champaign County,us-oh-021,Nonmetropolitan,OH,0.12900322,
Clinton County,us-oh-027,Nonmetropolitan,OH,0.139004284,
Columbiana County,us-oh-029,Nonmetropolitan,OH,0.121000662,
Coshocton County,us-oh-031,Nonmetropolitan,OH,0.13300077,
Crawford County,us-oh-033,Nonmetropolitan,OH,0.102000564,
Darke County,us-oh-037,Nonmetropolitan,OH,0.07900186099999999,
Defiance County,us-oh-039,Nonmetropolitan,OH,0.136000283,
Erie County,us-oh-043,Nonmetropolitan,OH,0.12,
Fayette County,us-oh-047,Nonmetropolitan,OH,0.14,
Gallia County,us-oh-053,Nonmetropolitan,OH,0.18300184100000003,
Guernsey County,us-oh-059,Nonmetropolitan,OH,0.123002764,
Hancock County,us-oh-063,Nonmetropolitan,OH,0.11300074199999999,
Hardin County,us-oh-065,Nonmetropolitan,OH,0.142005871,
Harrison County,us-oh-067,Nonmetropolitan,OH,0.13401101199999998,
Henry County,us-oh-069,Nonmetropolitan,OH,0.08300083700000001,
Highland County,us-oh-071,Nonmetropolitan,OH,0.14500015900000002,
Holmes County,us-oh-075,Nonmetropolitan,OH,0.11600140099999999,
Huron County,us-oh-077,Nonmetropolitan,OH,0.12700269,
Jackson County,us-oh-079,Nonmetropolitan,OH,0.180004976,
Knox County,us-oh-083,Nonmetropolitan,OH,0.137000716,
Logan County,us-oh-091,Nonmetropolitan,OH,0.05,
Marion County,us-oh-101,Nonmetropolitan,OH,0.15700161099999999,
Meigs County,us-oh-105,Nonmetropolitan,OH,0.151008418,
Mercer County,us-oh-107,Nonmetropolitan,OH,0.116002461,
Monroe County,us-oh-111,Nonmetropolitan,OH,0.167004795,
Morgan County,us-oh-115,Nonmetropolitan,OH,0.152008494,
Muskingum County,us-oh-119,Nonmetropolitan,OH,0.15200212800000001,
Noble County,us-oh-121,Nonmetropolitan,OH,0.125,
Paulding County,us-oh-125,Nonmetropolitan,OH,0.1,
Pike County,us-oh-131,Nonmetropolitan,OH,0.174002194,
Preble County,us-oh-135,Nonmetropolitan,OH,0.118003173,
Putnam County,us-oh-137,Nonmetropolitan,OH,0.088000976,
Ross County,us-oh-141,Nonmetropolitan,OH,0.142000407,
Sandusky County,us-oh-143,Nonmetropolitan,OH,0.131000539,
Scioto County,us-oh-145,Nonmetropolitan,OH,0.162001109,
Seneca County,us-oh-147,Nonmetropolitan,OH,0.118001744,
Shelby County,us-oh-149,Nonmetropolitan,OH,0.125,
Tuscarawas County,us-oh-157,Nonmetropolitan,OH,0.11800152400000001,
Van Wert County,us-oh-161,Nonmetropolitan,OH,0.149002849,
Vinton County,us-oh-163,Nonmetropolitan,OH,0.155001533,
Washington County,us-oh-167,Nonmetropolitan,OH,0.148000255,
Wayne County,us-oh-169,Nonmetropolitan,OH,0.150001183,
Williams County,us-oh-171,Nonmetropolitan,OH,0.12600361699999998,
Wyandot County,us-oh-175,Nonmetropolitan,OH,0.144007751,
Adair County,us-ok-001,Nonmetropolitan,OK,0.24301267,
Alfalfa County,us-ok-003,Nonmetropolitan,OK,0.083005679,
Atoka County,us-ok-005,Nonmetropolitan,OK,0.13600076,
Beaver County,us-ok-007,Nonmetropolitan,OK,0.109010875,
Beckham County,us-ok-009,Nonmetropolitan,OK,0.15400171599999998,
Blaine County,us-ok-011,Nonmetropolitan,OK,0.141016254,
Bryan County,us-ok-013,Nonmetropolitan,OK,0.126001847,
Caddo County,us-ok-015,Nonmetropolitan,OK,0.112001875,
Carter County,us-ok-019,Nonmetropolitan,OK,0.106001826,
Cherokee County,us-ok-021,Nonmetropolitan,OK,0.19300064399999997,
Choctaw County,us-ok-023,Nonmetropolitan,OK,0.125,
Cimarron County,us-ok-025,Nonmetropolitan,OK,0.10200250300000001,
Coal County,us-ok-029,Nonmetropolitan,OK,0.14601344900000002,
Craig County,us-ok-035,Nonmetropolitan,OK,0.090006377,
Custer County,us-ok-039,Nonmetropolitan,OK,0.11800038800000001,
Delaware County,us-ok-041,Nonmetropolitan,OK,0.118002094,
Dewey County,us-ok-043,Nonmetropolitan,OK,0.101004304,
Ellis County,us-ok-045,Nonmetropolitan,OK,0.10602568300000001,
Garvin County,us-ok-049,Nonmetropolitan,OK,0.13900681199999998,
Grant County,us-ok-053,Nonmetropolitan,OK,0.139016193,
Greer County,us-ok-055,Nonmetropolitan,OK,0.09701169300000001,
Harmon County,us-ok-057,Nonmetropolitan,OK,0.069000507,
Harper County,us-ok-059,Nonmetropolitan,OK,0.09,
Haskell County,us-ok-061,Nonmetropolitan,OK,0.11,
Hughes County,us-ok-063,Nonmetropolitan,OK,0.23401960800000002,
Jackson County,us-ok-065,Nonmetropolitan,OK,0.1070056,
Jefferson County,us-ok-067,Nonmetropolitan,OK,0.105012965,
Johnston County,us-ok-069,Nonmetropolitan,OK,0.162005667,
Kay County,us-ok-071,Nonmetropolitan,OK,0.167004671,
Kingfisher County,us-ok-073,Nonmetropolitan,OK,0.158004915,
Kiowa County,us-ok-075,Nonmetropolitan,OK,0.173002095,
Latimer County,us-ok-077,Nonmetropolitan,OK,0.175015853,
Le Flore County,us-ok-079,Nonmetropolitan,OK,0.161003502,
Love County,us-ok-085,Nonmetropolitan,OK,0.13801687199999998,
Major County,us-ok-093,Nonmetropolitan,OK,0.09801488800000001,
Marshall County,us-ok-095,Nonmetropolitan,OK,0.169003629,
Mayes County,us-ok-097,Nonmetropolitan,OK,0.105003313,
Mccurtain County,us-ok-089,Nonmetropolitan,OK,0.14300100699999999,
Mcintosh County,us-ok-091,Nonmetropolitan,OK,0.159005324,
Murray County,us-ok-099,Nonmetropolitan,OK,0.126004065,
Muskogee County,us-ok-101,Nonmetropolitan,OK,0.139001996,
Noble County,us-ok-103,Nonmetropolitan,OK,0.132014774,
Nowata County,us-ok-105,Nonmetropolitan,OK,0.185000639,
Okfuskee County,us-ok-107,Nonmetropolitan,OK,0.19800111,
Ottawa County,us-ok-115,Nonmetropolitan,OK,0.16700548,
Payne County,us-ok-119,Nonmetropolitan,OK,0.08900114699999999,
Pittsburg County,us-ok-121,Nonmetropolitan,OK,0.14400142900000001,
Pontotoc County,us-ok-123,Nonmetropolitan,OK,0.159002533,
Pottawatomie County,us-ok-125,Nonmetropolitan,OK,0.13500142699999998,
Pushmataha County,us-ok-127,Nonmetropolitan,OK,0.14000716800000002,
Roger Mills County,us-ok-129,Nonmetropolitan,OK,0.164021164,
Seminole County,us-ok-133,Nonmetropolitan,OK,0.184006211,
Stephens County,us-ok-137,Nonmetropolitan,OK,0.153001285,
Texas County,us-ok-139,Nonmetropolitan,OK,0.08500378900000001,
Tillman County,us-ok-141,Nonmetropolitan,OK,0.22403184899999998,
Washington County,us-ok-147,Nonmetropolitan,OK,0.153003894,
Washita County,us-ok-149,Nonmetropolitan,OK,0.10700084300000001,
Woods County,us-ok-151,Nonmetropolitan,OK,0.11600996,
Woodward County,us-ok-153,Nonmetropolitan,OK,0.09800411099999999,
Baker County,us-or-001,Nonmetropolitan,OR,0.125,
Clatsop County,us-or-007,Nonmetropolitan,OR,0.08,
Coos County,us-or-011,Nonmetropolitan,OR,0.130002387,
Crook County,us-or-013,Nonmetropolitan,OR,0.18000456,
Curry County,us-or-015,Nonmetropolitan,OR,0.118005834,
Douglas County,us-or-019,Nonmetropolitan,OR,0.14100083300000002,
Gilliam County,us-or-021,Nonmetropolitan,OR,0.166094715,
Grant County,us-or-023,Nonmetropolitan,OR,0.08600658900000001,
Harney County,us-or-025,Nonmetropolitan,OR,0.119005011,
Hood River County,us-or-027,Nonmetropolitan,OR,0.053001239000000006,
Jefferson County,us-or-031,Nonmetropolitan,OR,0.19300192800000002,
Klamath County,us-or-035,Nonmetropolitan,OR,0.12400222400000001,
Lake County,us-or-037,Nonmetropolitan,OR,0.152019386,
Lincoln County,us-or-041,Nonmetropolitan,OR,0.120001027,
Malheur County,us-or-045,Nonmetropolitan,OR,0.088003684,
Morrow County,us-or-049,Nonmetropolitan,OR,0.16101148199999998,
Sherman County,us-or-055,Nonmetropolitan,OR,0.056005895,
Tillamook County,us-or-057,Nonmetropolitan,OR,0.068002312,
Umatilla County,us-or-059,Nonmetropolitan,OR,0.13400047,
Union County,us-or-061,Nonmetropolitan,OR,0.097002669,
Wallowa County,us-or-063,Nonmetropolitan,OR,0.108010149,
